c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
mocking,birds,mockingbirds,1,5.36,-0.377779361,-0.401226698,1
water,birds,waterbirds,1,9.63,-0.346074991,-0.378024861,1
blue,birds,bluebirds,1,10.2,-0.311252275,-0.34153833,1
child,birth,childbirth,1,7.33,-0.364368351,-0.395126906,1
still,birth,stillbirth,1,8.6,-0.36915888,-0.394313761,1
after,birth,afterbirth,1,9.63,-0.346074991,-0.378024861,1
after,births,afterbirths,1,9.63,-0.346074991,-0.378024861,1
child,births,childbirths,1,7.33,-0.364368351,-0.395126906,1
still,births,stillbirths,1,8.6,-0.36915888,-0.394313761,1
snake,bite,snakebite,1,10.2,-0.311252275,-0.34153833,1
frost,bite,frostbite,1,8.43,-0.368585006,-0.373494219,1
snake,bites,snakebites,1,10.2,-0.311252275,-0.34153833,1
frost,bites,frostbites,1,8.43,-0.368585006,-0.373494219,1
shoe,black,shoeblack,1,10.2,-0.311252275,-0.34153833,1
gall,bladder,gallbladder,1,8.6,-0.36915888,-0.394313761,1
razor,blade,razorblade,1,9.63,-0.346074991,-0.378024861,1
switch,blade,switchblade,1,8.2,-0.368110014,-0.390390487,1
switch,blades,switchblades,1,8.2,-0.368110014,-0.390390487,1
roller,blading,rollerblading,1,9.63,-0.346074991,-0.378024861,1
sand,blast,sandblast,1,7.33,-0.364368351,-0.395126906,1
plasma,blast,plasmablast,1,11.5,0.204263778,0.153605767,1
sand,blaster,sandblaster,1,7.33,-0.364368351,-0.395126906,1
sand,blasters,sandblasters,1,7.33,-0.364368351,-0.395126906,1
sand,blasts,sandblasts,1,7.33,-0.364368351,-0.395126906,1
trail,blazer,trailblazer,1,8.6,-0.36915888,-0.394313761,1
trail,blazers,trailblazers,1,8.6,-0.36915888,-0.394313761,1
nose,bleed,nosebleed,1,10.2,-0.311252275,-0.34153833,1
nose,bleeds,nosebleeds,1,10.2,-0.311252275,-0.34153833,1
sun,blind,sunblind,1,8.42,-0.370885802,-0.395060031,1
snow,blindness,snowblindness,2,6.89,-0.373488544,-0.392107012,1
road,block,roadblock,1,7.33,-0.364368351,-0.395126906,1
sun,block,sunblock,1,8.42,-0.370885802,-0.395060031,1
sun,blocks,sunblocks,1,8.42,-0.370885802,-0.395060031,1
road,blocks,roadblocks,1,7.33,-0.364368351,-0.395126906,1
pure,blood,pureblood,1,10.2,-0.311252275,-0.34153833,1
life,blood,lifeblood,1,10.2,-0.311252275,-0.34153833,1
ink,blot,inkblot,1,6.78,-0.376818783,-0.400374046,1
ink,blots,inkblots,1,6.78,-0.376818783,-0.400374046,1
death,blow,deathblow,1,8.2,-0.368110014,-0.390390487,1
glass,blower,glassblower,1,8.59,-0.356676664,-0.378338393,1
whistle,blower,whistleblower,1,10.2,-0.311252275,-0.34153833,1
glass,blowers,glassblowers,1,8.59,-0.356676664,-0.378338393,1
death,blows,deathblows,1,8.2,-0.368110014,-0.390390487,1
lap,board,lapboard,1,6.81,-0.376751684,-0.400548104,1
paste,board,pasteboard,1,10.2,-0.311252275,-0.34153833,1
centre,board,centreboard,1,10.2,-0.311252275,-0.34153833,1
floor,board,floorboard,1,9.63,-0.346074991,-0.378024861,1
game,board,gameboard,1,10.2,-0.311252275,-0.34153833,1
ply,board,plyboard,1,8.22,-0.240416714,-0.333869389,1
plug,board,plugboard,1,5.36,-0.377779361,-0.401226698,1
shuffle,board,shuffleboard,1,10.2,-0.311252275,-0.34153833,1
patch,board,patchboard,1,8.2,-0.368110014,-0.390390487,1
paper,board,paperboard,1,9.63,-0.346074991,-0.378024861,1
score,board,scoreboard,1,10.2,-0.311252275,-0.34153833,1
spring,board,springboard,1,5.36,-0.377779361,-0.401226698,1
clap,board,clapboard,1,6.81,-0.376751684,-0.400548104,1
flash,board,flashboard,1,8.2,-0.368110014,-0.390390487,1
side,board,sideboard,1,10.2,-0.311252275,-0.34153833,1
mop,board,mopboard,1,6.81,-0.376751684,-0.400548104,1
cheese,board,cheeseboard,1,10.2,-0.311252275,-0.34153833,1
mold,board,moldboard,1,7.33,-0.364368351,-0.395126906,1
plaster,board,plasterboard,1,9.63,-0.346074991,-0.378024861,1
weather,board,weatherboard,1,9.63,-0.346074991,-0.378024861,1
sound,board,soundboard,1,7.33,-0.364368351,-0.395126906,1
punch,board,punchboard,1,8.2,-0.368110014,-0.390390487,1
chalk,board,chalkboard,1,6.78,-0.376818783,-0.400374046,1
tail,board,tailboard,1,8.6,-0.36915888,-0.394313761,1
match,board,matchboard,1,8.2,-0.368110014,-0.390390487,1
black,board,blackboard,1,6.78,-0.376818783,-0.400374046,1
fall,board,fallboard,1,8.6,-0.36915888,-0.394313761,1
head,board,headboard,1,7.33,-0.364368351,-0.395126906,1
poster,board,posterboard,1,9.63,-0.346074991,-0.378024861,1
dart,board,dartboard,1,8.43,-0.368585006,-0.373494219,1
wake,board,wakeboard,1,10.2,-0.311252275,-0.34153833,1
cork,board,corkboard,1,6.78,-0.376818783,-0.400374046,1
key,board,keyboard,1,8.22,-0.240416714,-0.333869389,1
drain,board,drainboard,1,8.42,-0.370885802,-0.395060031,1
shovel,board,shovelboard,1,8.6,-0.36915888,-0.394313761,1
switch,board,switchboard,1,8.2,-0.368110014,-0.390390487,1
snow,board,snowboard,1,6.89,-0.373488544,-0.392107012,1
splash,board,splashboard,1,8.2,-0.368110014,-0.390390487,1
skate,board,skateboard,1,10.2,-0.311252275,-0.34153833,1
chip,board,chipboard,1,6.81,-0.376751684,-0.400548104,1
hard,board,hardboard,1,7.33,-0.364368351,-0.395126906,1
sign,board,signboard,1,8.42,-0.370885802,-0.395060031,1
checker,board,checkerboard,1,9.63,-0.346074991,-0.378024861,1
card,board,cardboard,1,7.33,-0.364368351,-0.395126906,1
back,board,backboard,1,6.78,-0.376818783,-0.400374046,1
bread,board,breadboard,1,7.33,-0.364368351,-0.395126906,1
wall,board,wallboard,1,8.6,-0.36915888,-0.394313761,1
surf,board,surfboard,1,4.32,-0.377952406,-0.401414726,1
clip,board,clipboard,1,6.81,-0.376751684,-0.400548104,1
foot,board,footboard,1,8.43,-0.368585006,-0.373494219,1
peg,board,pegboard,1,5.36,-0.377779361,-0.401226698,1
fibre,board,fibreboard,1,10.2,-0.311252275,-0.34153833,1
base,board,baseboard,1,10.2,-0.311252275,-0.34153833,1
fiber,board,fiberboard,1,9.63,-0.346074991,-0.378024861,1
teeter,board,teeterboard,1,9.63,-0.346074991,-0.378024861,1
work,board,workboard,1,6.78,-0.376818783,-0.400374046,1
center,board,centerboard,1,9.63,-0.346074991,-0.378024861,1
wash,board,washboard,1,8.2,-0.368110014,-0.390390487,1
chess,board,chessboard,1,8.59,-0.356676664,-0.378338393,1
mortar,board,mortarboard,1,9.63,-0.346074991,-0.378024861,1
dagger,board,daggerboard,1,9.63,-0.346074991,-0.378024861,1
high,board,highboard,1,8.2,-0.368110014,-0.390390487,1
snow,boarder,snowboarder,1,6.89,-0.373488544,-0.392107012,1
skate,boarder,skateboarder,1,10.2,-0.311252275,-0.34153833,1
surf,boarder,surfboarder,1,4.32,-0.377952406,-0.401414726,1
skate,boarders,skateboarders,1,10.2,-0.311252275,-0.34153833,1
snow,boarders,snowboarders,1,6.89,-0.373488544,-0.392107012,1
skate,boarding,skateboarding,1,10.2,-0.311252275,-0.34153833,1
surf,boarding,surfboarding,1,4.32,-0.377952406,-0.401414726,1
snow,boarding,snowboarding,1,6.89,-0.373488544,-0.392107012,1
flash,boarding,flashboarding,1,8.2,-0.368110014,-0.390390487,1
weather,boarding,weatherboarding,1,9.63,-0.346074991,-0.378024861,1
bread,boards,breadboards,1,7.33,-0.364368351,-0.395126906,1
chess,boards,chessboards,1,8.59,-0.356676664,-0.378338393,1
peg,boards,pegboards,1,5.36,-0.377779361,-0.401226698,1
floor,boards,floorboards,1,9.63,-0.346074991,-0.378024861,1
switch,boards,switchboards,1,8.2,-0.368110014,-0.390390487,1
sound,boards,soundboards,1,7.33,-0.364368351,-0.395126906,1
checker,boards,checkerboards,1,9.63,-0.346074991,-0.378024861,1
back,boards,backboards,1,6.78,-0.376818783,-0.400374046,1
black,boards,blackboards,1,6.78,-0.376818783,-0.400374046,1
clapper,boards,clapperboards,1,9.63,-0.346074991,-0.378024861,1
drain,boards,drainboards,1,8.42,-0.370885802,-0.395060031,1
cup,boards,cupboards,1,6.81,-0.376751684,-0.400548104,1
lap,boards,lapboards,1,6.81,-0.376751684,-0.400548104,1
wash,boards,washboards,1,8.2,-0.368110014,-0.390390487,1
cheese,boards,cheeseboards,1,10.2,-0.311252275,-0.34153833,1
sea,boards,seaboards,1,11.5,0.204263778,0.153605767,1
score,boards,scoreboards,1,10.2,-0.311252275,-0.34153833,1
chalk,boards,chalkboards,1,6.78,-0.376818783,-0.400374046,1
head,boards,headboards,1,7.33,-0.364368351,-0.395126906,1
skate,boards,skateboards,1,10.2,-0.311252275,-0.34153833,1
mold,boards,moldboards,1,7.33,-0.364368351,-0.395126906,1
clip,boards,clipboards,1,6.81,-0.376751684,-0.400548104,1
sign,boards,signboards,1,8.42,-0.370885802,-0.395060031,1
shuffle,boards,shuffleboards,1,10.2,-0.311252275,-0.34153833,1
spring,boards,springboards,1,5.36,-0.377779361,-0.401226698,1
base,boards,baseboards,1,10.2,-0.311252275,-0.34153833,1
mortar,boards,mortarboards,1,9.63,-0.346074991,-0.378024861,1
bill,boards,billboards,1,8.6,-0.36915888,-0.394313761,1
dart,boards,dartboards,1,8.43,-0.368585006,-0.373494219,1
weather,boards,weatherboards,1,9.63,-0.346074991,-0.378024861,1
finger,boards,fingerboards,1,9.63,-0.346074991,-0.378024861,1
center,boards,centerboards,1,9.63,-0.346074991,-0.378024861,1
snow,boards,snowboards,1,6.89,-0.373488544,-0.392107012,1
key,boards,keyboards,1,8.22,-0.240416714,-0.333869389,1
surf,boards,surfboards,1,4.32,-0.377952406,-0.401414726,1
side,boards,sideboards,1,10.2,-0.311252275,-0.34153833,1
bare,boat,bareboat,1,10.2,-0.311252275,-0.34153833,1
bum,boat,bumboat,1,10.7,-0.220929695,-0.261533469,1
mail,boat,mailboat,1,8.6,-0.36915888,-0.394313761,1
flat,boat,flatboat,1,8.43,-0.368585006,-0.373494219,1
ferry,boat,ferryboat,1,8.22,-0.240416714,-0.333869389,1
show,boat,showboat,1,6.89,-0.373488544,-0.392107012,1
speed,boat,speedboat,1,7.33,-0.364368351,-0.395126906,1
fire,boat,fireboat,1,10.2,-0.311252275,-0.34153833,1
keel,boat,keelboat,1,8.6,-0.36915888,-0.394313761,1
life,boat,lifeboat,1,10.2,-0.311252275,-0.34153833,1
whale,boat,whaleboat,1,10.2,-0.311252275,-0.34153833,1
motor,boat,motorboat,1,9.63,-0.346074991,-0.378024861,1
power,boat,powerboat,1,9.63,-0.346074991,-0.378024861,1
surf,boat,surfboat,1,4.32,-0.377952406,-0.401414726,1
narrow,boat,narrowboat,1,6.89,-0.373488544,-0.392107012,1
house,boat,houseboat,1,10.2,-0.311252275,-0.34153833,1
ice,boat,iceboat,1,10.2,-0.311252275,-0.34153833,1
sail,boat,sailboat,1,8.6,-0.36915888,-0.394313761,1
row,boat,rowboat,1,6.89,-0.373488544,-0.392107012,1
sauce,boat,sauceboat,1,10.2,-0.311252275,-0.34153833,1
tug,boat,tugboat,1,5.36,-0.377779361,-0.401226698,1
tow,boat,towboat,1,6.89,-0.373488544,-0.392107012,1
steam,boat,steamboat,1,10.7,-0.220929695,-0.261533469,1
long,boat,longboat,1,5.36,-0.377779361,-0.401226698,1
bare,boating,bareboating,1,10.2,-0.311252275,-0.34153833,1
sail,boats,sailboats,1,8.6,-0.36915888,-0.394313761,1
flat,boats,flatboats,1,8.43,-0.368585006,-0.373494219,1
whale,boats,whaleboats,1,10.2,-0.311252275,-0.34153833,1
steam,boats,steamboats,1,10.7,-0.220929695,-0.261533469,1
long,boats,longboats,1,5.36,-0.377779361,-0.401226698,1
house,boats,houseboats,1,10.2,-0.311252275,-0.34153833,1
ice,boats,iceboats,1,10.2,-0.311252275,-0.34153833,1
tug,boats,tugboats,1,5.36,-0.377779361,-0.401226698,1
speed,boats,speedboats,1,7.33,-0.364368351,-0.395126906,1
power,boats,powerboats,1,9.63,-0.346074991,-0.378024861,1
life,boats,lifeboats,1,10.2,-0.311252275,-0.34153833,1
row,boats,rowboats,1,6.89,-0.373488544,-0.392107012,1
show,boats,showboats,1,6.89,-0.373488544,-0.392107012,1
tow,boats,towboats,1,6.89,-0.373488544,-0.392107012,1
ferry,boats,ferryboats,1,8.22,-0.240416714,-0.333869389,1
motor,boats,motorboats,1,9.63,-0.346074991,-0.378024861,1
gun,boats,gunboats,1,8.42,-0.370885802,-0.395060031,1
busy,bodies,busybodies,1,8.22,-0.240416714,-0.333869389,1
dogs,bodies,dogsbodies,1,8.59,-0.356676664,-0.378338393,1
home,bodies,homebodies,1,10.2,-0.311252275,-0.34153833,1
some,bodies,somebodies,1,10.2,-0.311252275,-0.34153833,1
home,body,homebody,1,10.2,-0.311252275,-0.34153833,1
black,body,blackbody,1,6.78,-0.376818783,-0.400374046,1
some,body,somebody,1,10.2,-0.311252275,-0.34153833,1
busy,body,busybody,1,8.22,-0.240416714,-0.333869389,1
pot,boiler,potboiler,1,8.43,-0.368585006,-0.373494219,1
pot,boilers,potboilers,1,8.43,-0.368585006,-0.373494219,1
thunder,bolt,thunderbolt,1,9.63,-0.346074991,-0.378024861,1
thunder,bolts,thunderbolts,1,9.63,-0.346074991,-0.378024861,1
fire,bomb,firebomb,1,10.2,-0.311252275,-0.34153833,1
fire,bombs,firebombs,1,10.2,-0.311252275,-0.34153833,1
fish,bone,fishbone,1,8.2,-0.368110014,-0.390390487,1
whale,bone,whalebone,1,10.2,-0.311252275,-0.34153833,1
hip,bone,hipbone,1,6.81,-0.376751684,-0.400548104,1
back,bone,backbone,1,6.78,-0.376818783,-0.400374046,1
breast,bone,breastbone,1,8.43,-0.368585006,-0.373494219,1
collar,bone,collarbone,1,9.63,-0.346074991,-0.378024861,1
heel,bone,heelbone,1,8.6,-0.36915888,-0.394313761,1
jaw,bone,jawbone,1,6.89,-0.373488544,-0.392107012,1
shin,bone,shinbone,1,8.42,-0.370885802,-0.395060031,1
marrow,bone,marrowbone,1,6.89,-0.373488544,-0.392107012,1
ankle,bone,anklebone,1,10.2,-0.311252275,-0.34153833,1
wish,bone,wishbone,1,8.2,-0.368110014,-0.390390487,1
cheek,bone,cheekbone,1,6.78,-0.376818783,-0.400374046,1
thigh,bone,thighbone,1,8.2,-0.368110014,-0.390390487,1
thigh,bones,thighbones,1,8.2,-0.368110014,-0.390390487,1
jaw,bones,jawbones,1,6.89,-0.373488544,-0.392107012,1
cheek,bones,cheekbones,1,6.78,-0.376818783,-0.400374046,1
ankle,bones,anklebones,1,10.2,-0.311252275,-0.34153833,1
cross,bones,crossbones,1,8.59,-0.356676664,-0.378338393,1
wish,bones,wishbones,1,8.2,-0.368110014,-0.390390487,1
back,bones,backbones,1,6.78,-0.376818783,-0.400374046,1
hip,bones,hipbones,1,6.81,-0.376751684,-0.400548104,1
shin,bones,shinbones,1,8.42,-0.370885802,-0.395060031,1
saw,bones,sawbones,1,6.89,-0.373488544,-0.392107012,1
breast,bones,breastbones,1,8.43,-0.368585006,-0.373494219,1
knuckle,bones,knucklebones,1,10.2,-0.311252275,-0.34153833,1
collar,bones,collarbones,1,9.63,-0.346074991,-0.378024861,1
marrow,bones,marrowbones,1,6.89,-0.373488544,-0.392107012,1
sun,bonnet,sunbonnet,1,8.42,-0.370885802,-0.395060031,1
blue,bonnet,bluebonnet,1,10.2,-0.311252275,-0.34153833,1
blue,bonnets,bluebonnets,1,10.2,-0.311252275,-0.34153833,1
sun,bonnets,sunbonnets,1,8.42,-0.370885802,-0.395060031,1
year,book,yearbook,1,9.63,-0.346074991,-0.378024861,1
cook,book,cookbook,1,6.78,-0.376818783,-0.400374046,1
prayer,book,prayerbook,1,9.63,-0.346074991,-0.378024861,1
bank,book,bankbook,1,6.78,-0.376818783,-0.400374046,1
cheque,book,chequebook,1,10.2,-0.311252275,-0.34153833,1
text,book,textbook,1,8.43,-0.368585006,-0.373494219,1
pass,book,passbook,1,8.59,-0.356676664,-0.378338393,1
log,book,logbook,1,5.36,-0.377779361,-0.401226698,1
day,book,daybook,1,8.22,-0.240416714,-0.333869389,1
phone,book,phonebook,1,10.2,-0.311252275,-0.34153833,1
hand,book,handbook,1,7.33,-0.364368351,-0.395126906,1
guide,book,guidebook,1,10.2,-0.311252275,-0.34153833,1
check,book,checkbook,1,6.78,-0.376818783,-0.400374046,1
word,book,wordbook,1,7.33,-0.364368351,-0.395126906,1
road,book,roadbook,1,7.33,-0.364368351,-0.395126906,1
hymn,book,hymnbook,1,8.42,-0.370885802,-0.395060031,1
song,book,songbook,1,5.36,-0.377779361,-0.401226698,1
story,book,storybook,1,8.22,-0.240416714,-0.333869389,1
school,book,schoolbook,1,8.6,-0.36915888,-0.394313761,1
scrap,book,scrapbook,1,6.81,-0.376751684,-0.400548104,1
note,book,notebook,1,10.2,-0.311252275,-0.34153833,1
work,book,workbook,1,6.78,-0.376818783,-0.400374046,1
copy,book,copybook,1,8.22,-0.240416714,-0.333869389,1
match,book,matchbook,1,8.2,-0.368110014,-0.390390487,1
play,book,playbook,1,8.22,-0.240416714,-0.333869389,1
prompt,book,promptbook,1,8.43,-0.368585006,-0.373494219,1
pocket,book,pocketbook,1,8.43,-0.368585006,-0.373494219,1
sketch,book,sketchbook,1,8.2,-0.368110014,-0.390390487,1
story,books,storybooks,1,8.22,-0.240416714,-0.333869389,1
case,books,casebooks,1,10.2,-0.311252275,-0.34153833,1
sketch,books,sketchbooks,1,8.2,-0.368110014,-0.390390487,1
scrap,books,scrapbooks,1,6.81,-0.376751684,-0.400548104,1
bank,books,bankbooks,1,6.78,-0.376818783,-0.400374046,1
match,books,matchbooks,1,8.2,-0.368110014,-0.390390487,1
work,books,workbooks,1,6.78,-0.376818783,-0.400374046,1
year,books,yearbooks,1,9.63,-0.346074991,-0.378024861,1
log,books,logbooks,1,5.36,-0.377779361,-0.401226698,1
copy,books,copybooks,1,8.22,-0.240416714,-0.333869389,1
pass,books,passbooks,1,8.59,-0.356676664,-0.378338393,1
hand,books,handbooks,1,7.33,-0.364368351,-0.395126906,1
cook,books,cookbooks,1,6.78,-0.376818783,-0.400374046,1
text,books,textbooks,1,8.43,-0.368585006,-0.373494219,1
hymn,books,hymnbooks,1,8.42,-0.370885802,-0.395060031,1
check,books,checkbooks,1,6.78,-0.376818783,-0.400374046,1
word,books,wordbooks,1,7.33,-0.364368351,-0.395126906,1
note,books,notebooks,1,10.2,-0.311252275,-0.34153833,1
pocket,books,pocketbooks,1,8.43,-0.368585006,-0.373494219,1
school,books,schoolbooks,1,8.6,-0.36915888,-0.394313761,1
song,books,songbooks,1,5.36,-0.377779361,-0.401226698,1
guide,books,guidebooks,1,10.2,-0.311252275,-0.34153833,1
toll,booth,tollbooth,1,8.6,-0.36915888,-0.394313761,1
toll,booths,tollbooths,1,8.6,-0.36915888,-0.394313761,1
wood,borer,woodborer,1,7.33,-0.364368351,-0.395126906,1
first,born,firstborn,1,8.43,-0.368585006,-0.373494219,1
new,born,newborn,1,6.89,-0.373488544,-0.392107012,1
blue,bottle,bluebottle,1,10.2,-0.311252275,-0.34153833,1
green,bottle,greenbottle,1,8.42,-0.370885802,-0.395060031,1
blue,bottles,bluebottles,1,10.2,-0.311252275,-0.34153833,1
home,bound,homebound,1,10.2,-0.311252275,-0.34153833,1
long,bow,longbow,1,5.36,-0.377779361,-0.401226698,1
cross,bow,crossbow,1,8.59,-0.356676664,-0.378338393,1
hand,bow,handbow,1,7.33,-0.364368351,-0.395126906,1
wash,bowl,washbowl,1,8.2,-0.368110014,-0.390390487,1
fish,bowl,fishbowl,1,8.2,-0.368110014,-0.390390487,1
fish,bowls,fishbowls,1,8.2,-0.368110014,-0.390390487,1
wash,bowls,washbowls,1,8.2,-0.368110014,-0.390390487,1
long,bows,longbows,1,5.36,-0.377779361,-0.401226698,1
cross,bows,crossbows,1,8.59,-0.356676664,-0.378338393,1
tool,box,toolbox,1,8.6,-0.36915888,-0.394313761,1
work,box,workbox,1,6.78,-0.376818783,-0.400374046,1
match,box,matchbox,1,8.2,-0.368110014,-0.390390487,1
lock,box,lockbox,1,6.78,-0.376818783,-0.400374046,1
paint,box,paintbox,1,8.43,-0.368585006,-0.373494219,1
horse,box,horsebox,1,10.2,-0.311252275,-0.34153833,1
cash,box,cashbox,1,8.2,-0.368110014,-0.390390487,1
sky,box,skybox,1,8.22,-0.240416714,-0.333869389,1
hot,box,hotbox,1,8.43,-0.368585006,-0.373494219,1
rattle,box,rattlebox,1,10.2,-0.311252275,-0.34153833,1
post,box,postbox,1,8.43,-0.368585006,-0.373494219,1
tinder,box,tinderbox,1,9.63,-0.346074991,-0.378024861,1
sand,box,sandbox,1,7.33,-0.364368351,-0.395126906,1
mail,box,mailbox,1,8.6,-0.36915888,-0.394313761,1
hat,box,hatbox,1,8.43,-0.368585006,-0.373494219,1
ice,box,icebox,1,10.2,-0.311252275,-0.34153833,1
pill,box,pillbox,1,8.6,-0.36915888,-0.394313761,1
sweat,box,sweatbox,1,8.43,-0.368585006,-0.373494219,1
play,box,playbox,1,8.22,-0.240416714,-0.333869389,1
gear,box,gearbox,1,9.63,-0.346074991,-0.378024861,1
shoe,box,shoebox,1,10.2,-0.311252275,-0.34153833,1
fire,box,firebox,1,10.2,-0.311252275,-0.34153833,1
salt,box,saltbox,1,8.43,-0.368585006,-0.373494219,1
sound,box,soundbox,1,7.33,-0.364368351,-0.395126906,1
bread,box,breadbox,1,7.33,-0.364368351,-0.395126906,1
tinder,boxes,tinderboxes,1,9.63,-0.346074991,-0.378024861,1
hot,boxes,hotboxes,1,8.43,-0.368585006,-0.373494219,1
snuff,boxes,snuffboxes,1,4.32,-0.377952406,-0.401414726,1
ice,boxes,iceboxes,1,10.2,-0.311252275,-0.34153833,1
match,boxes,matchboxes,1,8.2,-0.368110014,-0.390390487,1
fire,boxes,fireboxes,1,10.2,-0.311252275,-0.34153833,1
paint,boxes,paintboxes,1,8.43,-0.368585006,-0.373494219,1
post,boxes,postboxes,1,8.43,-0.368585006,-0.373494219,1
gear,boxes,gearboxes,1,9.63,-0.346074991,-0.378024861,1
bread,boxes,breadboxes,1,7.33,-0.364368351,-0.395126906,1
salt,boxes,saltboxes,1,8.43,-0.368585006,-0.373494219,1
pill,boxes,pillboxes,1,8.6,-0.36915888,-0.394313761,1
sand,boxes,sandboxes,1,7.33,-0.364368351,-0.395126906,1
tool,boxes,toolboxes,1,8.6,-0.36915888,-0.394313761,1
hat,boxes,hatboxes,1,8.43,-0.368585006,-0.373494219,1
strong,boxes,strongboxes,1,5.36,-0.377779361,-0.401226698,1
soap,boxes,soapboxes,1,6.81,-0.376751684,-0.400548104,1
mail,boxes,mailboxes,1,8.6,-0.36915888,-0.394313761,1
shadow,boxing,shadowboxing,1,6.89,-0.373488544,-0.392107012,1
school,boy,schoolboy,1,8.6,-0.36915888,-0.394313761,1
page,boy,pageboy,1,10.2,-0.311252275,-0.34153833,1
plow,boy,plowboy,1,6.89,-0.373488544,-0.392107012,1
home,boy,homeboy,1,10.2,-0.311252275,-0.34153833,1
sand,boy,sandboy,1,7.33,-0.364368351,-0.395126906,1
news,boy,newsboy,1,8.59,-0.356676664,-0.378338393,1
cow,boy,cowboy,1,6.89,-0.373488544,-0.392107012,1
dough,boy,doughboy,1,8.2,-0.368110014,-0.390390487,1
paper,boy,paperboy,1,9.63,-0.346074991,-0.378024861,1
play,boy,playboy,1,8.22,-0.240416714,-0.333869389,1
tall,boy,tallboy,1,8.6,-0.36915888,-0.394313761,1
plough,boy,ploughboy,1,8.2,-0.368110014,-0.390390487,1
stable,boy,stableboy,1,10.2,-0.311252275,-0.34153833,1
choir,boy,choirboy,1,9.63,-0.346074991,-0.378024861,1
